Unnamed: 0,Date,adjclose,ticker
27453,2017-08-04,226.0500030517578,BIDU
68374,2021-05-20,3247.679931640625,AMZN
104228,2008-07-11,16.559383392333984,NOK
2867,2017-04-20,0.2000000029802322,QUBT
57403,2002-08-08,11.243759155273438,INTC
72654,2017-04-12,1645.1070556640625,4185.T
19197,2001-05-14,14.15545654296875,T
100558,2021-08-18,26.229999542236328,MIELY
14439,2020-10-23,226.3087310791016,ACN
132985,2020-04-29,64.39568328857422,RTX
44817,2016-12-19,125.18404388427734,IBM
44403,2015-04-30,120.8471908569336,IBM
132355,2017-10-25,67.20108032226562,RTX
83046,2013-05-20,82.33917999267578,LMT
108115,1983-10-11,4.328160285949707,NOC
45491,2019-08-26,109.78954315185548,IBM
64232,2004-12-06,39.4900016784668,AMZN
127252,1997-07-17,8.28062915802002,RTX
24066,2020-09-21,25.642784118652344,T
28823,2005-06-28,150.43612670898438,GOOG
82076,2009-07-13,53.02424621582031,LMT
76537,1987-07-24,6.527501106262207,LMT
121908,1976-05-26,0.3648926913738251,RTX
130306,2009-09-04,28.27743530273437,RTX
32973,2021-12-21,2884.409912109375,GOOG
43023,2009-11-03,76.79861450195312,IBM
41219,2002-09-05,41.96416091918945,IBM
23832,2019-10-16,32.26225662231445,T
27937,2019-07-10,114.4000015258789,BIDU
134860,2015-08-05,15.208333015441896,TOSYY
22501,2014-07-03,22.69830703735352,T
45811,2020-12-01,110.76921081542967,IBM
99937,2019-03-04,25.170000076293945,MIELY
95012,1999-08-04,9.740639686584473,MIELY
18749,1999-08-04,18.16120338439941,T
51882,1980-09-25,0.2742307484149933,INTC
121696,1975-07-25,0.2830103635787964,RTX
135295,2017-04-27,9.908332824707031,TOSYY
40743,2000-10-09,67.77171325683594,IBM
255,2022-01-06,14.84000015258789,IONQ
134467,2014-01-13,22.308332443237305,TOSYY
53620,1987-08-12,0.6214869022369385,INTC
24145,2021-01-13,26.557769775390625,T
52469,1983-01-21,0.2610244154930115,INTC
46881,2003-01-30,4.946352958679199,IFX.DE
72849,2018-01-15,2019.613525390625,4185.T
112821,2002-06-04,35.17848205566406,NOC
17798,1995-10-26,7.931673049926758,T
57596,2003-05-15,12.276407241821287,INTC
43351,2011-02-23,104.35037994384766,IBM
25364,2009-04-20,20.0,BIDU
129030,2004-08-12,19.180070877075195,RTX
53506,1987-03-02,0.4599002599716186,INTC
28425,2021-06-16,184.6100006103516,BIDU
102411,2001-04-18,16.982473373413086,NOK
131772,2015-07-06,58.3607063293457,RTX
117399,2020-08-10,325.6444702148437,NOC
29000,2006-03-13,167.90066528320312,GOOG
53793,1988-04-19,0.5779825448989868,INTC
32941,2021-11-04,2973.659912109375,GOOG
46765,2002-08-21,9.847257614135742,IFX.DE
15589,1987-02-02,1.8853949308395384,T
40698,2000-08-04,66.51209259033203,IBM
135368,2017-08-10,12.675000190734863,TOSYY
31906,2017-09-26,924.8599853515624,GOOG
50479,2017-03-02,16.466875076293945,IFX.DE
109480,1989-03-07,5.428268432617188,NOC
37462,1987-10-15,14.429927825927734,IBM
105365,2013-01-16,3.623670339584351,NOK
87192,1993-10-29,1.5775076150894165,MSFT
96483,2005-06-10,10.582468032836914,MIELY
6397,2009-06-10,0.1500000059604644,ONE.V
97021,2007-08-01,21.239999771118164,MIELY
68431,2021-08-11,3292.110107421875,AMZN
22515,2014-07-24,22.773813247680664,T
95100,1999-12-08,11.178542137145996,MIELY
34100,1974-06-27,3.230494737625122,IBM
31417,2015-10-16,662.2000122070312,GOOG
25339,2009-03-13,17.266000747680664,BIDU
83721,2016-01-25,178.66262817382812,LMT
6969,2011-09-21,0.4199999868869781,ONE.V
73126,2019-02-13,1734.6708984375,4185.T
93400,2018-06-26,94.8358383178711,MSFT
71485,2012-07-04,1099.1199951171875,4185.T
102700,2002-06-17,7.34596586227417,NOK
55390,1994-08-11,2.269069194793701,INTC
45878,2021-03-10,116.54214477539062,IBM
116546,2017-03-21,221.16384887695312,NOC
105562,2013-10-28,5.352247714996338,NOK
103121,2004-02-18,12.77700424194336,NOK
127854,1999-12-06,11.561654090881348,RTX
115325,2012-05-11,49.3365364074707,NOC
122779,1979-11-06,0.4855510890483856,RTX
67940,2019-08-29,1786.4000244140625,AMZN
94204,2021-09-03,299.9698486328125,MSFT
38823,1993-03-04,7.249551296234131,IBM
56223,1997-11-25,11.57753086090088,INTC
129735,2007-06-01,31.389034271240234,RTX
68021,2019-12-24,1789.2099609375,AMZN
94194,2021-08-20,303.1772766113281,MSFT
37605,1988-05-10,11.754522323608398,IBM
87168,1993-09-27,1.6193459033966064,MSFT
85221,2022-01-06,355.55206298828125,LMT
62454,1997-11-07,4.4791669845581055,AMZN
136403,2021-09-21,21.68000030517578,TOSYY
88475,1998-11-27,20.17045021057129,MSFT
83538,2015-05-04,157.03240966796875,LMT
102781,2002-10-10,7.634044170379639,NOK
87991,1996-12-27,6.634887218475342,MSFT
39160,1994-07-05,7.660717487335205,IBM
20810,2007-10-15,18.639862060546875,T
53723,1988-01-08,0.484759509563446,INTC
116077,2015-05-11,139.4119110107422,NOC
133443,2022-02-22,93.02281188964844,RTX
19494,2002-07-24,8.459193229675293,T
34222,1974-12-19,2.613378524780273,IBM
66206,2012-10-05,258.510009765625,AMZN
82947,2012-12-26,70.1750717163086,LMT
22011,2012-07-20,20.456932067871094,T
66592,2014-04-23,324.5799865722656,AMZN
22946,2016-04-11,27.087644577026367,T
40309,1999-01-21,56.14326477050781,IBM
98831,2014-10-08,25.13999938964844,MIELY
66031,2012-01-27,195.3699951171875,AMZN
86461,1990-12-10,0.647519588470459,MSFT
54175,1989-10-20,0.6479002237319946,INTC
104278,2008-09-22,12.713988304138184,NOK
112758,2002-03-05,30.56647491455078,NOC
56430,1998-09-23,13.201650619506836,INTC
108503,1985-04-24,7.755649089813232,NOC
26009,2011-11-07,140.77999877929688,BIDU
122563,1978-12-29,0.4808187782764435,RTX
78035,1993-06-25,9.718372344970703,LMT
81397,2006-10-27,53.199893951416016,LMT
135224,2017-01-13,12.483332633972168,TOSYY
15025,1984-11-06,0.9092240929603576,T
